month,day,hour,weekendOrHoliday,temp,dayOfYear,target
1,21,18,0,12,21,0
1,21,18,0,12,21,0
1,21,18,0,12,21,0
1,21,18,0,12,21,0
1,21,19,0,12,21,0
1,21,19,0,12,21,0
1,21,19,0,12,21,0
1,21,19,0,12,21,0
1,21,20,0,11,21,0
1,21,20,0,11,21,0
1,21,20,0,10,21,0
1,21,20,0,10,21,0
1,21,21,0,10,21,0
1,21,21,0,10,21,0
1,21,21,0,9,21,0
1,21,21,0,9,21,0
1,21,22,0,8,21,0
1,21,22,0,8,21,0
1,21,22,0,7,21,0
1,21,22,0,7,21,0
1,21,23,0,7,21,0
1,21,23,0,7,21,0
1,21,23,0,7,21,0
1,21,23,0,7,21,0
1,22,0,0,7,22,0
1,22,0,0,7,22,0
1,22,0,0,7,22,0
1,22,0,0,7,22,0
1,22,1,0,6,22,0
1,22,1,0,6,22,0
1,22,1,0,5,22,0
1,22,1,0,5,22,0
1,22,2,0,5,22,0
1,22,2,0,5,22,0
1,22,2,0,5,22,0
1,22,2,0,5,22,0
1,22,3,0,5,22,0
1,22,3,0,5,22,0
1,22,3,0,5,22,0
1,22,3,0,5,22,0
1,22,4,0,4,22,0
1,22,4,0,4,22,0
1,22,4,0,4,22,0
1,22,4,0,4,22,0
1,22,5,0,4,22,0
1,22,5,0,4,22,0
1,22,5,0,4,22,0
1,22,5,0,4,22,0
1,22,6,0,4,22,0
1,22,6,0,4,22,0
1,22,6,0,4,22,0
1,22,6,0,4,22,0
1,22,7,0,4,22,0
1,22,7,0,4,22,0
1,22,7,0,4,22,0
1,22,7,0,4,22,0
1,22,8,0,4,22,0
1,22,8,0,4,22,0
1,22,8,0,4,22,0
1,22,8,0,4,22,0
1,22,9,0,5,22,0
1,22,9,0,5,22,0
1,22,9,0,6,22,0
1,22,9,0,6,22,0
1,22,10,0,6,22,0
1,22,10,0,6,22,0
1,22,10,0,6,22,0
1,22,10,0,6,22,0
1,22,11,0,7,22,0
1,22,11,0,7,22,0
1,22,11,0,7,22,0
1,22,11,0,7,22,0
1,22,12,0,7,22,0
1,22,12,0,7,22,0
1,22,12,0,7,22,0
1,22,12,0,7,22,0
1,22,13,0,7,22,0
1,22,13,0,7,22,0
1,22,13,0,7,22,0
1,22,13,0,7,22,0
1,22,14,0,7,22,0
1,22,14,0,7,22,0
1,22,14,0,7,22,0
1,22,14,0,7,22,0
1,22,15,0,7,22,0
1,22,15,0,7,22,0
1,22,15,0,7,22,0
1,22,15,0,7,22,0
1,22,16,0,7,22,0
1,22,16,0,7,22,0
1,22,16,0,7,22,0
1,22,16,0,7,22,0
1,22,17,0,7,22,0
1,22,17,0,7,22,0
1,22,17,0,6,22,0
1,22,17,0,6,22,0
1,22,18,0,6,22,0
1,22,18,0,6,22,0
1,22,18,0,6,22,0
1,22,18,0,6,22,0
1,22,19,0,5,22,0
1,22,19,0,5,22,0
1,22,19,0,5,22,0
1,22,19,0,5,22,0
1,22,20,0,4,22,0
1,22,20,0,4,22,0
1,22,20,0,4,22,0
1,22,20,0,4,22,0
1,22,21,0,3,22,0
1,22,21,0,3,22,0
1,22,21,0,4,22,0
1,22,21,0,4,22,0
1,22,22,0,3,22,0
1,22,22,0,3,22,0
1,22,22,0,3,22,0
1,22,22,0,3,22,0
1,22,23,0,3,22,0
1,22,23,0,3,22,0
1,22,23,0,3,22,0
1,22,23,0,3,22,0
1,23,0,0,3,23,0
1,23,0,0,3,23,0
1,23,0,0,4,23,0
1,23,0,0,4,23,0
1,23,1,0,3,23,0
1,23,1,0,3,23,0
1,23,1,0,1,23,0
1,23,1,0,1,23,0
1,23,2,0,2,23,0
1,23,2,0,2,23,0
1,23,2,0,1,23,0
1,23,2,0,1,23,0
1,23,3,0,1,23,0
1,23,3,0,1,23,0
1,23,3,0,1,23,0
1,23,3,0,1,23,0
1,23,4,0,1,23,0
1,23,4,0,1,23,0
1,23,4,0,1,23,0
1,23,4,0,1,23,0
1,23,5,0,0,23,0
1,23,5,0,0,23,0
1,23,5,0,1,23,0
1,23,5,0,1,23,0
1,23,6,0,1,23,0
1,23,6,0,1,23,0
1,23,6,0,0,23,0
1,23,6,0,0,23,0
1,23,7,0,0,23,0
1,23,7,0,0,23,0
1,23,7,0,2,23,0
1,23,7,0,2,23,0
1,23,8,0,3,23,0
1,23,8,0,3,23,0
1,23,8,0,4,23,0
1,23,8,0,4,23,0
1,23,9,0,5,23,0
1,23,9,0,5,23,0
1,23,9,0,5,23,0
1,23,9,0,5,23,0
1,23,10,0,6,23,0
1,23,10,0,6,23,0
1,23,10,0,7,23,0
1,23,10,0,7,23,0
1,23,11,0,7,23,0
1,23,11,0,7,23,0
1,23,11,0,8,23,0
1,23,11,0,8,23,0
1,23,12,0,9,23,0
1,23,12,0,9,23,0
1,23,12,0,10,23,0
1,23,12,0,10,23,0
1,23,13,0,10,23,0
1,23,13,0,10,23,0
1,23,13,0,10,23,0
1,23,13,0,10,23,0
1,23,14,0,11,23,0
1,23,14,0,11,23,0
1,23,14,0,10,23,0
1,23,14,0,10,23,0
1,23,15,0,10,23,0
1,23,15,0,10,23,0
1,23,15,0,10,23,0
1,23,15,0,10,23,0
1,23,16,0,10,23,0
1,23,16,0,10,23,0
1,23,16,0,10,23,0
1,23,16,0,10,23,0
1,23,17,0,9,23,0
1,23,17,0,9,23,0
1,23,17,0,8,23,0
1,23,17,0,8,23,0
1,23,18,0,8,23,0
1,23,18,0,8,23,0
1,23,18,0,8,23,0
1,23,18,0,8,23,0
1,23,19,0,7,23,0
1,23,19,0,7,23,0
1,23,19,0,7,23,0
1,23,19,0,7,23,0
1,23,20,0,7,23,0
1,23,20,0,7,23,0
1,23,20,0,7,23,0
1,23,20,0,7,23,0
1,23,21,0,7,23,0
1,23,21,0,7,23,0
1,23,21,0,7,23,0
1,23,21,0,7,23,0
1,23,22,0,7,23,0
1,23,22,0,7,23,0
1,23,22,0,7,23,0
1,23,22,0,7,23,0
1,23,23,0,7,23,0
1,23,23,0,7,23,0
1,23,23,0,7,23,0
1,23,23,0,7,23,0
1,24,0,1,7,24,0
1,24,0,1,7,24,0
1,24,0,1,7,24,0
1,24,0,1,7,24,0
1,24,1,1,7,24,0
1,24,1,1,7,24,0
1,24,1,1,7,24,0
1,24,1,1,7,24,0
1,24,2,1,7,24,0
1,24,2,1,7,24,0
1,24,2,1,7,24,0
1,24,2,1,7,24,0
1,24,3,1,6,24,0
1,24,3,1,6,24,0
1,24,3,1,6,24,0
1,24,3,1,6,24,0
1,24,4,1,6,24,0
1,24,4,1,6,24,0
1,24,4,1,7,24,0
1,24,4,1,7,24,0
1,24,5,1,7,24,0
1,24,5,1,7,24,0
1,24,5,1,7,24,0
1,24,5,1,7,24,0
1,24,6,1,6,24,0
1,24,6,1,6,24,0
1,24,6,1,6,24,0
1,24,6,1,6,24,0
1,24,7,1,6,24,0
1,24,7,1,6,24,0
1,24,7,1,5,24,0
1,24,7,1,5,24,0
1,24,8,1,7,24,0
1,24,8,1,7,24,0
1,24,8,1,9,24,0
1,24,8,1,9,24,0
1,24,9,1,10,24,0
1,24,9,1,10,24,0
1,24,9,1,11,24,0
1,24,9,1,11,24,0
1,24,10,1,12,24,0
1,24,10,1,12,24,0
1,24,10,1,13,24,0
1,24,10,1,13,24,0
1,24,11,1,14,24,0
1,24,11,1,14,24,0
1,24,11,1,15,24,0
1,24,11,1,15,24,0
1,24,12,1,15,24,0
1,24,12,1,15,24,0
1,24,12,1,15,24,0
1,24,12,1,15,24,0
1,24,13,1,16,24,0
1,24,13,1,16,24,0
1,24,13,1,16,24,0
1,24,13,1,16,24,0
1,24,14,1,16,24,0
1,24,14,1,16,24,0
1,24,14,1,16,24,0
1,24,14,1,16,24,0
1,24,15,1,16,24,0
1,24,15,1,16,24,0
1,24,15,1,16,24,0
1,24,15,1,16,24,0
1,24,16,1,15,24,0
1,24,16,1,15,24,0
1,24,16,1,15,24,0
1,24,16,1,15,24,0
1,24,17,1,15,24,0
1,24,17,1,15,24,0
1,24,17,1,14,24,0
1,24,17,1,14,24,0
1,24,18,1,14,24,0
1,24,18,1,14,24,0
1,24,18,1,13,24,0
1,24,18,1,13,24,0
1,24,19,1,13,24,0
1,24,19,1,13,24,0
1,24,19,1,12,24,0
1,24,19,1,12,24,0
1,24,20,1,12,24,0
1,24,20,1,12,24,0
1,24,20,1,12,24,0
1,24,20,1,12,24,0
1,24,21,1,12,24,0
1,24,21,1,12,24,0
1,24,21,1,12,24,0
1,24,21,1,12,24,0
1,24,22,1,12,24,0
1,24,22,1,12,24,0
1,24,22,1,12,24,0
1,24,22,1,12,24,0
1,24,23,1,11,24,0
1,24,23,1,11,24,0
1,24,23,1,11,24,0
1,24,23,1,11,24,0
1,25,0,1,11,25,0
1,25,0,1,11,25,0
